Organisation Name,Telephone Number,Website,Hostname,IP Address,Session Start Date/Time,Monitor Resolution,Operating System,Browser,Device Type,Longitude,Latitude,Country,Town / City,County / State,Registered Address,Entry Page,Keywords,Sources,PPC,Organic,Geolocated,Visit Duration,Page Visits
Arikair,552-235-5029,http://www.forumpro.com,154.88.83.24,80.66.68.229,27-06-2019 14:43,1536 * 960,5.0 (Windows),Firefox,Desktop,8.4258,49.4788,Germany,Ludwigshafen Am Rhein,Rheinland-Pfalz,,ee-ip.org/articles/detailed/7a63d03adb027ab72323daa86bdbd98d/electric-vehicles-heat-pumps-electric-motors-play-a-crucial-role-in-the-energy-transition,,2llox.r.a.d.sendibm1.com,0,0,0,0,www.ee-ip.org/articles/detailed/7a63d03adb027ab72323daa86bdbd98d/electric-vehicles-heat-pumps-electric-motors-play-a-crucial-role-in-the-energy-transition
Arikair,552-235-5029,http://www.forumpro.com,154.88.83.24,80.66.68.229,27-06-2019 14:43,1536 * 960,5.0 (Windows),Firefox,Desktop,8.4258,49.4788,Germany,Ludwigshafen Am Rhein,Rheinland-Pfalz,,ee-ip.org/articles/detailed/7a63d03adb027ab72323daa86bdbd98d/electric-vehicles-heat-pumps-electric-motors-play-a-crucial-role-in-the-energy-transition,,2llox.r.a.d.sendibm1.com,0,0,0,0,www.ee-ip.org/articles/detailed/7a63d03adb027ab72323daa86bdbd98d/electric-vehicles-heat-pumps-electric-motors-play-a-crucial-role-in-the-energy-transition
Arikair,552-235-5029,http://www.forumpro.com,154.88.83.24,80.66.68.229,27-06-2019 14:43,1536 * 960,5.0 (Windows),Firefox,Desktop,8.4258,49.4788,Germany,Ludwigshafen Am Rhein,Rheinland-Pfalz,,ee-ip.org/articles/detailed/7a63d03adb027ab72323daa86bdbd98d/electric-vehicles-heat-pumps-electric-motors-play-a-crucial-role-in-the-energy-transition,,2llox.r.a.d.sendibm1.com,0,0,0,0,www.ee-ip.org/articles/detailed/7a63d03adb027ab72323daa86bdbd98d/electric-vehicles-heat-pumps-electric-motors-play-a-crucial-role-in-the-energy-transition
Mobgold,460-334-2227,http://www.bikhir.com,104.188.235.29,29.242.27.45,27-06-2019 14:14,1366 * 768,5.0 (Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR,Firefox,Desktop,-66.64211,45.95664,Canada,Fredericton,New Brunswick,,www2.ee-ip.org/contentmailing,,2llox.r.a.d.sendibm1.com,0,0,0,77,www.www2.ee-ip.org/contentmailing --> www.www2.ee-ip.org/contentmailing
Growmap,711-974-6305,http://www.anunico.com,12.210.141.0,148.78.103.93,27-06-2019 14:10,1366 * 768,5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (,Chrome/73.0.3683.75 ADG/11.0.2319 Safari/537.36,Desktop,-80.5098,27.96705,United States,Melbourne Beach,Florida,,www2.ee-ip.org/content/CompanyPage/show/european-copper-institute/file/320_10_Facts_about_Building_Automation,,2llox.r.a.d.sendibm1.com,0,0,0,0,www.www2.ee-ip.org/content/CompanyPage/show/european-copper-institute/file/320_10_Facts_about_Building_Automation
Anunico,317-042-0051,http://www.linkmela.com,163.237.40.1,255.231.2.223,27-06-2019 13:43,1920 * 1080,5.0 (Windows NT 10.0; WOW64; Trident/7.0; Touch; ,Firefox,Desktop,6.10624,49.61624,Luxembourg,Luxembourg,Luxembourg,,www2.ee-ip.org/content/CompanyPage/show/european-copper-institute/file/320_10_Facts_about_Building_Automation,,2llox.r.a.d.sendibm1.com,0,0,0,202,www.www2.ee-ip.org/content/CompanyPage/show/european-copper-institute/file/320_10_Facts_about_Building_Automation --> www.ee-ip.org/articles/detailed/628f0f1eee2e8315aa40601b5c379f3c/what-the-energy-efficiency-community-can-learn-from-the-club-of-rome
Hostlogr,932-063-6504,http://www.arikair.com,189.159.26.69,156.186.121.174,27-06-2019 13:37,1280 * 720,5.0 (Windows),Firefox,Desktop,37.6366,55.76441,Russian Federation,Moskva,Moskva,,ee-ip.org/articles/detailed/7a63d03adb027ab72323daa86bdbd98d/electric-vehicles-heat-pumps-electric-motors-play-a-crucial-role-in-the-energy-transition,,2llox.r.a.d.sendibm1.com,0,0,0,0,www.ee-ip.org/articles/detailed/7a63d03adb027ab72323daa86bdbd98d/electric-vehicles-heat-pumps-electric-motors-play-a-crucial-role-in-the-energy-transition
Automn,724-367-7408,,55.225.111.96,32.239.168.160,27-06-2019 13:36,1440 * 900,5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .,Firefox,Desktop,-0.03849,39.98764,Spain,Castellon De La Plana,Castellon,,ee-ip.org/articles/detailed/628f0f1eee2e8315aa40601b5c379f3c/what-the-energy-efficiency-community-can-learn-from-the-club-of-rome,,2llox.r.a.d.sendibm1.com,0,0,0,206,www.ee-ip.org/articles/detailed/628f0f1eee2e8315aa40601b5c379f3c/what-the-energy-efficiency-community-can-learn-from-the-club-of-rome --> www.ee-ip.org/articles
Lifehack,558-987-7035,http://www.mobgold.com,104.214.60.200,112.169.132.76,27-06-2019 13:34,412 * 846,5.0 (Linux; Android 9; SAMSUNG SM-G955F Build/PPR,SamsungBrowser/9.2 Chrome/67.0.3396.87 Mobile Safari/537.36,Mobile,26.09935,44.43655,Romania,Bucuresti,Bucuresti,,ee-ip.org/articles/detailed/628f0f1eee2e8315aa40601b5c379f3c/what-the-energy-efficiency-community-can-learn-from-the-club-of-rome,,2llox.r.a.d.sendibm1.com,0,0,0,0,www.ee-ip.org/articles/detailed/628f0f1eee2e8315aa40601b5c379f3c/what-the-energy-efficiency-community-can-learn-from-the-club-of-rome
Taosoft,452-538-4755,http://www.growmap.com,42.83.198.28,221.211.190.156,26-06-2019 19:12,1829 * 1143,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299,Desktop,7.45109,46.99832,Switzerland,Zollikofen,Bern,,www2.ee-ip.org/content/CompanyPage/show/batinew-sa,,www.google.com,0,1,0,124,www.www2.ee-ip.org/content/CompanyPage/show/batinew-sa --> www.ee-ip.org --> www.www2.ee-ip.org/content/CompanyPage/show/batinew-sa
Inkclub,890-516-7635,http://www.hostlogr.com,169.216.68.185,252.226.27.78,26-06-2019 16:28,1280 * 1024,"5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, l",HeadlessChrome/75.0.3770.100 Safari/537.36,Desktop,72.8777,19.076,India,Mumbai,Maharashtra,,ee-ip.org/articles/detailed/34260b0b3988ea8db952bd0136a17120/glass-industry-16-emerging-technologies-for-energy-efficiency-and-ghg-emissions-reduction,,,0,0,0,0,www.ee-ip.org/articles/detailed/34260b0b3988ea8db952bd0136a17120/glass-industry-16-emerging-technologies-for-energy-efficiency-and-ghg-emissions-reduction
Digiday,829-214-0870,http://www.automn.com,47.187.100.72,140.127.82.99,26-06-2019 11:22,1920 * 1200,5.0 (Windows),Firefox,Desktop,10.0194,53.5481,Germany,Hamburg,Hamburg,,ee-ip.org,,www.google.com,0,1,0,0,www.ee-ip.org
Schneier,200-427-4926,http://www.schneier.com,54.41.80.112,199.65.199.214,26-06-2019 11:22,1920 * 1200,5.0 (Windows),Firefox,Desktop,10.0107,53.5583,Germany,Hamburg,Hamburg,,ee-ip.org,,www.google.com,0,1,0,0,www.ee-ip.org
Inkclub,890-516-7635,http://www.hostlogr.com,169.216.68.185,252.226.27.78,26-06-2019 10:47,1366 * 768,5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.,HeadlessChrome/75.0.3770.100 Safari/537.36,Desktop,72.8777,19.076,India,Mumbai,Maharashtra,,ee-ip.org/articles/detailed/34260b0b3988ea8db952bd0136a17120/glass-industry-16-emerging-technologies-for-energy-efficiency-and-ghg-emissions-reduction,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/34260b0b3988ea8db952bd0136a17120/glass-industry-16-emerging-technologies-for-energy-efficiency-and-ghg-emissions-reduction
Payfast,774-333-6738,http://www.lifehack.com,168.60.242.168,215.59.196.135,25-06-2019 17:05,1920 * 1080,5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .,Firefox,Desktop,8.6577,50.1171,Germany,Frankfurt Am Main,Darmstadt,,ee-ip.org,,www.bing.com,0,1,1,54,www.ee-ip.org --> www.ee-ip.org/about --> www.ee-ip.org/about --> www.ee-ip.org/about --> www.ee-ip.org/about --> www.ee-ip.org/about --> www.ee-ip.org/partners
Showss,248-351-6866,http://www.taosoft.com,7.194.142.20,160.156.236.120,25-06-2019 12:37,1920 * 1080,5.0 (Windows),Firefox,Desktop,-0.38072,39.47418,Spain,Valencia,Valencia,,ee-ip.org,,www.google.com,0,1,0,0,www.ee-ip.org
Foromtb,724-367-7408,http://www.inkclub.com,243.115.177.23,214.12.211.94,25-06-2019 12:28,1920 * 1080,5.0 (Windows),Firefox,Desktop,-8.61,41.15583,Portugal,Porto,Porto,,ee-ip.org/articles/detailed/628f0f1eee2e8315aa40601b5c379f3c/what-the-energy-efficiency-community-can-learn-from-the-club-of-rome,,www.ee-ip.org,0,0,0,1390,www.ee-ip.org/articles/detailed/628f0f1eee2e8315aa40601b5c379f3c/what-the-energy-efficiency-community-can-learn-from-the-club-of-rome --> www.ee-ip.org/articles --> www.ee-ip.org/nc/business-practices --> www.ee-ip.org/articles/detailed/118b6fd8f841b469f817b35dbc32c344/more-than-ronaldo-how-5-innovative-portuguese-companies-drive-energy-efficiency --> www.www2.ee-ip.org/content/CompanyPage/show/solvera-lynx/file/401_Energy_Management_System_in_cement_industry --> www.ee-ip.org/about
Broward,578-917-9349,http://www.digiday.com,214.123.200.202,146.109.34.129,25-06-2019 09:36,1920 * 1080,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,HeadlessChrome/75.0.3770.100 Safari/537.36,Desktop,4.75789,50.43502,Belgium,Floreffe,Namur,,ee-ip.org/services,,incubators.brussels,0,0,0,4,www.ee-ip.org/services --> www.ee-ip.org/about
Speedtv,638-877-9962,http://www.speedtv.com,243.100.181.40,106.244.149.180,25-06-2019 09:05,1680 * 1050,5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.,HeadlessChrome/75.0.3770.100 Safari/537.36,Desktop,12.3063,41.7755,Italy,Roma,Roma,,ee-ip.org/articles/detailed/fa42c6cf40438e1f6c04feda8bbf3984/green-aviation,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/fa42c6cf40438e1f6c04feda8bbf3984/green-aviation
Bstatic,637-848-6465,http://www.payfast.com,88.227.67.130,91.101.170.149,24-06-2019 22:38,1920 * 1080,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/70.0.3538.102 Safari/537.36,Desktop,-93.41123,44.91346,United States,Hopkins,Minnesota,,ee-ip.org/articles/detailed/fa42c6cf40438e1f6c04feda8bbf3984/green-aviation,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/fa42c6cf40438e1f6c04feda8bbf3984/green-aviation
Ruoshui,806-252-7958,http://www.showss.com,39.101.112.76,207.101.172.183,24-06-2019 18:54,1366 * 768,5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebK,Mobile/16C50 Version/12.1.1 Safari/605.1.15 (AirWatch Browser v7.3.1,Mac,0,51.51222,United Kingdom,London,Greater London,"Aldgate Tower 7th Floor, 2 Leman Street, London, England, E1 8FA",ee-ip.org,,,0,0,0,0,www.ee-ip.org
Chintai,515-927-4754,http://www.foromtb.com,33.89.156.35,67.170.150.128,24-06-2019 18:32,1920 * 1080,5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (,Chrome/74.0.3729.169 Safari/537.36,Desktop,-123.36897,48.45322,Canada,Victoria,British Columbia,,www2.ee-ip.org/content/CompanyPage/show/yourenergy/file/305_Case_Study_of_Kermanshah_Petrochemical_Industries_Co_,,www.google.com,0,1,0,0,www.www2.ee-ip.org/content/CompanyPage/show/yourenergy/file/305_Case_Study_of_Kermanshah_Petrochemical_Industries_Co_
Bravotv,761-377-3821,http://www.broward.com,179.87.175.202,81.203.236.187,24-06-2019 18:07,1920 * 1080,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,HeadlessChrome/75.0.3770.100 Safari/537.36,Desktop,5.18666,50.81546,Belgium,Sint-Truiden,Limburg,,ee-ip.org,,,0,0,0,299,www.ee-ip.org --> www.ee-ip.org --> www.ee-ip.org/events --> www.ee-ip.org/articles --> www.ee-ip.org/about --> www.ee-ip.org
Hongsam,854-194-6317,http://www.bstatic.com,107.83.170.132,110.132.215.140,24-06-2019 17:15,1920 * 1080,5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebK,Mobile/16C50 Version/12.1.1 Safari/605.1.15 (AirWatch Browser v7.3.1,Mac,12.58783,55.68051,Denmark,Kobenhavn,Hovedstaden,,ee-ip.org/magazine,,www.google.com,0,1,0,0,www.ee-ip.org/magazine
Anunico,317-042-0051,http://www.linkmela.com,163.237.40.1,255.231.2.223,24-06-2019 17:13,1920 * 1080,5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0,Firefox,Desktop,6.10624,49.61624,Luxembourg,Luxembourg,Luxembourg,,ee-ip.org/articles/detailed/999325585c33f81f2b421390498a8124/energy-audit-in-smes-could-unlock-great-energy-efficiency-potential-in-europe-a-focus-on-the-italia,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/999325585c33f81f2b421390498a8124/energy-audit-in-smes-could-unlock-great-energy-efficiency-potential-in-europe-a-focus-on-the-italia
Loadbr,310-746-7983,http://www.ruoshui.com,186.108.100.240,188.102.56.27,24-06-2019 15:42,1920 * 1080,5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .,Firefox,Desktop,-85.991942,39.963851,United States,Fishers,Hamilton County,,ee-ip.org/articles/detailed/c4a9bce1728be9d76641b9b9f01530fa/farewell-to-traditional-compressor-based-refrigeration,,www.google.com,0,1,1,0,www.ee-ip.org/articles/detailed/c4a9bce1728be9d76641b9b9f01530fa/farewell-to-traditional-compressor-based-refrigeration
Checkoo,724-367-7408,http://www.chintai.com,226.230.32.167,247.229.102.114,24-06-2019 15:09,1920 * 1200,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,HeadlessChrome/75.0.3770.100 Safari/537.36,Desktop,12.4949,55.7635,Denmark,Kongens Lyngby,Hovedstaden,,ee-ip.org/articles/detailed/4f4b42dca867849009fa2064b0b91c78/utilities-large-missed-opportunity-demand-response-in-manufacturing,,www.google.dk,0,1,0,0,www.ee-ip.org/articles/detailed/4f4b42dca867849009fa2064b0b91c78/utilities-large-missed-opportunity-demand-response-in-manufacturing
Kickette,725-344-2435,http://www.bravotv.com,114.234.110.26,111.182.187.175,24-06-2019 12:24,1920 * 1080,5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .,Firefox,Desktop,14.02462,48.15665,Austria,Wels,Oberoesterreich,,ee-ip.org/articles/detailed/bd3568515e538ad350faf063915c6141/heatpumps-vision-vs-reality,,,0,0,0,0,www.ee-ip.org/articles/detailed/bd3568515e538ad350faf063915c6141/heatpumps-vision-vs-reality
Dayjob,383-030-7765,http://www.hongsam.com,57.250.200.155,150.90.11.96,24-06-2019 10:41,1920 * 1200,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/74.0.3729.169 Safari/537.36,Desktop,100.45,13.81,Thailand,Bang Kruai,Nonthaburi,,ee-ip.org/articles/detailed/7a63d03adb027ab72323daa86bdbd98d/electric-vehicles-heat-pumps-electric-motors-play-a-crucial-role-in-the-energy-transition,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/7a63d03adb027ab72323daa86bdbd98d/electric-vehicles-heat-pumps-electric-motors-play-a-crucial-role-in-the-energy-transition
Epicfail,951-803-4390,http://www.loadbr.com,168.167.205.185,6.114.124.142,24-06-2019 09:40,2327 * 1309,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134,Desktop,8.7995,55.4728,Denmark,Gording,Syddanmark,,ee-ip.org/articles/detailed/597c40b4f191d141b0905cff80768f39/is-an-energy-revolution-underway-in-chile,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/597c40b4f191d141b0905cff80768f39/is-an-energy-revolution-underway-in-chile
Highbeam,420-056-1982,http://www.checkoo.com,39.4.61.226,171.23.100.45,24-06-2019 06:40,1366 * 768,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,HeadlessChrome/75.0.3770.100 Safari/537.36,Desktop,78.4867,17.385,India,Hyderabad,Telangana,,www2.ee-ip.org/content/CompanyPage/show/pepite-sa/file/155_Case_study_cement_industry:_increased_fuel_efficiency,,www.google.co.in,0,1,0,0,www.www2.ee-ip.org/content/CompanyPage/show/pepite-sa/file/155_Case_study_cement_industry:_increased_fuel_efficiency
Kunyue,724-367-7408,,175.161.89.19,163.236.135.240,23-06-2019 12:35,1600 * 800,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/65.0.3391.146 Safari/537.36 OPR/55.0.3452.46,Desktop,-87.99496,42.01187,United States,Elk Grove Village,Illinois,,ee-ip.org/events,,,0,0,0,0,www.ee-ip.org/events
Sandaha,757-074-7870,http://www.kickette.com,149.44.196.225,86.204.111.206,22-06-2019 00:42,1366 * 768,5.0 (Windows),Firefox,Desktop,-122.17309,47.62007,United States,Bellevue,Washington,,ee-ip.org/articles/detailed/e3856df40e2342fa6e02d4d5d9e11afe/utilize-all-the-available-energy-heat-recovery,,www.google.com,0,1,0,18,www.ee-ip.org/articles/detailed/e3856df40e2342fa6e02d4d5d9e11afe/utilize-all-the-available-energy-heat-recovery --> www.ee-ip.org/partners --> www.ee-ip.org
Anawenti,733-097-7105,http://www.dayjob.com,9.35.101.182,225.150.203.81,21-06-2019 16:45,1920 * 1080,5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (,HeadlessChrome/75.0.3770.100 Safari/537.36,Desktop,8.05024,45.00109,Italy,Viale,Asti,,ee-ip.org/articles/detailed/1f94823dd90fe3a2b15e3b8f992c2d96/local-energy-aggregation-similarities-between-the-italian-hera-group-and-the-community-choice-energ,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/1f94823dd90fe3a2b15e3b8f992c2d96/local-energy-aggregation-similarities-between-the-italian-hera-group-and-the-community-choice-energ
Foromtb,724-367-7408,http://www.inkclub.com,243.115.177.23,214.12.211.94,21-06-2019 15:05,1920 * 1080,5.0 (Windows),Firefox,Desktop,-8.61,41.15583,Portugal,Porto,Porto,,ee-ip.org/about,,www.google.com,0,1,0,20,www.ee-ip.org/about --> www.ee-ip.org --> www.ee-ip.org/articles/detailed/628f0f1eee2e8315aa40601b5c379f3c/what-the-energy-efficiency-community-can-learn-from-the-club-of-rome
Ruoshui,806-252-7958,http://www.showss.com,39.101.112.76,207.101.172.183,21-06-2019 14:13,1366 * 768,5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebK,Mobile/16C50 Version/12.1.1 Safari/605.1.15 (AirWatch Browser v7.3.1,Mac,0,51.51222,United Kingdom,London,Greater London,"Aldgate Tower 7th Floor, 2 Leman Street, London, England, E1 8FA",ee-ip.org,,,0,0,0,1998,www.ee-ip.org --> www.ee-ip.org
Nafnaf,724-367-7408,,206.183.114.219,131.193.84.235,21-06-2019 14:08,1920 * 1080,5.0 (Windows),Firefox,Desktop,6.13993,46.20382,Switzerland,Geneve,Geneve,,ee-ip.org/articles/detailed/7cc969ab93f80c76a54ecc339c544ae9/turkey-industrial-energy-efficiency-strategy,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/7cc969ab93f80c76a54ecc339c544ae9/turkey-industrial-energy-efficiency-strategy
Syosetu,202-688-4958,http://www.epicfail.com,136.230.58.81,102.249.136.124,21-06-2019 12:44,1920 * 1080,5.0 (Windows),Firefox,Desktop,13.388,52.5155,Germany,Berlin-Mitte,Berlin,,ee-ip.org,,www.ecosia.org,0,0,0,13,www.ee-ip.org --> www.ee-ip.org/articles/detailed/628f0f1eee2e8315aa40601b5c379f3c/what-the-energy-efficiency-community-can-learn-from-the-club-of-rome
Germany,372-203-8659,http://www.highbeam.com,233.138.141.157,147.193.156.112,21-06-2019 09:06,1366 * 768,"5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, l",Chrome/68.0.3440.106 Safari/537.36 PTST/180813.150843,Desktop,84.78031,19.11401,India,Nuralrevu,Odisha,,ee-ip.org/articles/detailed/feb76d3e75da0b5aa4f06920ecdfbb1b/iot-equipped-led-lighting-systems-enhance-energy-efficiency,,www.google.com,0,1,0,5314,www.ee-ip.org/articles/detailed/feb76d3e75da0b5aa4f06920ecdfbb1b/iot-equipped-led-lighting-systems-enhance-energy-efficiency --> www.ee-ip.org/articles/detailed/feb76d3e75da0b5aa4f06920ecdfbb1b/iot-equipped-led-lighting-systems-enhance-energy-efficiency
Datanta,761-630-2034,http://www.kunyue.com,44.5.37.3,5.249.172.14,20-06-2019 20:29,1600 * 900,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/73.0.3683.75 Safari/537.36,Desktop,-104.79278,40.39282,United States,Greeley,Colorado,,ee-ip.org/articles/detailed/1e5b82080686ae02120cc4a9400ac380/the-4th-utility-compressed-air,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/1e5b82080686ae02120cc4a9400ac380/the-4th-utility-compressed-air
Autogeek,336-555-0516,http://www.sandaha.com,113.235.244.167,47.79.111.41,20-06-2019 18:39,1280 * 720,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/74.0.3729.169 Safari/537.36,Desktop,-73.97902,40.75891,United States,New York,New York,,ee-ip.org/articles/detailed/4f4b42dca867849009fa2064b0b91c78/utilities-large-missed-opportunity-demand-response-in-manufacturing,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/4f4b42dca867849009fa2064b0b91c78/utilities-large-missed-opportunity-demand-response-in-manufacturing
Ajnews,931-880-6455,http://www.anawenti.com,124.193.187.82,249.97.75.182,20-06-2019 15:35,412 * 892,5.0 (Linux; Android 9; ONEPLUS A6013) AppleWebKit,Version/4.0 Chrome/75.0.3770.89 Mobile Safari/537.36 Instagram 97.0.0.32.119 Android (28/9; 420dpi; 1080x1794; Google/google; Pixel 2; walleye; walleye; en_US; 158441917,Mobile,6.10624,49.61624,Luxembourg,Luxembourg,Luxembourg,,ee-ip.org,,www.google.com,0,1,0,79,www.ee-ip.org --> www.ee-ip.org/about --> www.ee-ip.org/partners --> www.ee-ip.org/about --> www.ee-ip.org
Choyduoc,301-874-4083,http://www.nafnaf.com,255.210.232.197,133.174.199.234,20-06-2019 12:23,1680 * 1050,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,HeadlessChrome/75.0.3770.100 Safari/537.36,Desktop,20.38654,64.86294,Sweden,Boliden,Vasterbottens Lan,,ee-ip.org/articles/detailed/8fd9a854a34a274a25827f6380b8dd60/whats-next-for-industrial-energy-efficiency,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/8fd9a854a34a274a25827f6380b8dd60/whats-next-for-industrial-energy-efficiency
Duobei,441-146-8163,http://www.syosetu.com,84.137.154.49,71.242.96.225,20-06-2019 08:20,1366 * 768,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/74.0.3729.169 Safari/537.36,Desktop,103.8198,1.32,Singapore,Singapore,None,,ee-ip.org/articles/detailed/34797d22b9f922980cdcc13e3cd53771/21st-century-energy-management,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/34797d22b9f922980cdcc13e3cd53771/21st-century-energy-management
Opensooq,724-367-7408,http://www.germany.com,12.30.62.39,51.218.232.237,19-06-2019 22:15,2560 * 1440,5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebK,Chrome/74.0.3729.169 Safari/537.36,Mac,-87.67432,42.05586,United States,Evanston,Illinois,,ee-ip.org/articles/detailed/597c40b4f191d141b0905cff80768f39/is-an-energy-revolution-underway-in-chile,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/597c40b4f191d141b0905cff80768f39/is-an-energy-revolution-underway-in-chile
Martinus,724-367-7408,,209.195.63.22,253.144.230.128,19-06-2019 19:41,1440 * 900,5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebK,Chrome/74.0.3729.169 Safari/537.36,Mac,-66.644571,45.9634168,Canada,Fredericton,York County,,ee-ip.org/partners,,www.ee-ip.org,0,0,1,2224,www.ee-ip.org/partners --> www.ee-ip.org --> www.ee-ip.org/services --> www.ee-ip.org/partners --> www.ee-ip.org/about --> www.ee-ip.org --> www.ee-ip.org/about
