Organisation Name,Telephone Number,Website,Hostname,IP Address,Session Start Date/Time,Monitor Resolution,Operating System,Browser,Device Type,Longitude,Latitude,Country,Town / City,County / State,Registered Address,Entry Page,Keywords,Sources,PPC,Organic,Geolocated,Visit Duration,Page Visits
"Upc Romania Aftr",,,78.96.83.102,78.96.83.102,"2019-06-27 18:20:30","360 * 640","5.0 (Linux; Android 6.0; ALE-L21) AppleWebKit/537","Version/4.0 Chrome/75.0.3770.101 Mobile Safari/537.36 Instagram 99.0.0.32.182 Android (28/9; 480dpi; 1080x2139; HUAWEI; POT-LX1; HWPOT-H; kirin710; en_GB; 160497915",Mobile,26.09935,44.43655,Romania,Bucuresti,Bucuresti,,ee-ip.org/articles/detailed/628f0f1eee2e8315aa40601b5c379f3c/what-the-energy-efficiency-community-can-learn-from-the-club-of-rome,,,0,0,0,535,"www.ee-ip.org/articles/detailed/628f0f1eee2e8315aa40601b5c379f3c/what-the-energy-efficiency-community-can-learn-from-the-club-of-rome --> www.ee-ip.org/articles/detailed/628f0f1eee2e8315aa40601b5c379f3c/what-the-energy-efficiency-community-can-learn-from-the-club-of-rome"
"Ernst & Young Gmbh","""+49 6196 996 0""",http://www.ey.com,145.62.64.102,145.62.64.102,"2019-06-27 17:55:49","1290 * 726","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",Desktop,7.22739,50.14529,Germany,Ernst,Rheinland-Pfalz,,ee-ip.org/articles/detailed/b97292b5e1a44315e76ff3c246b183f1/digital-transformation-of-energy-utilities-shifting-gears,,www.bing.com,0,1,0,0,www.ee-ip.org/articles/detailed/b97292b5e1a44315e76ff3c246b183f1/digital-transformation-of-energy-utilities-shifting-gears
"University Of Oxford","""+44 1865 270000""",http://www.ox.ac.uk/,ouce39-145.ouce.ox.ac.uk,163.1.39.145,"2019-06-27 16:28:04","1680 * 1050","5.0 (Windows)",Firefox,Desktop,-1.27556,51.75,"United Kingdom",Oxford,Oxfordshire,,ee-ip.org,,,0,0,0,3,"www.ee-ip.org --> www.ee-ip.org --> www.ee-ip.org"
"University Of Oxford","""+44 1865 270000""",http://www.ox.ac.uk/,ouce39-145.ouce.ox.ac.uk,163.1.39.145,"2019-06-27 16:28:04","1680 * 1050","5.0 (Windows)",Firefox,Desktop,-1.27556,51.75,"United Kingdom",Oxford,Oxfordshire,,ee-ip.org,,,0,0,0,0,www.ee-ip.org
"European Investment Bank","""+352 43 791""",http://www.eib.org/,193.168.41.60,193.168.41.60,"2019-06-27 15:09:35","1280 * 1024","5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0",Firefox,Desktop,6.10624,49.61624,Luxembourg,Luxembourg,Luxembourg,,ee-ip.org/events/detailed/5d8db8f6b7b48c5c1bae69bc2a4ffbc3/2019-summer-study-on-energy-efficiency-in-industry-aceee,,2llox.r.a.d.sendibm1.com,0,0,0,0,www.ee-ip.org/events/detailed/5d8db8f6b7b48c5c1bae69bc2a4ffbc3/2019-summer-study-on-energy-efficiency-in-industry-aceee
"Technical Works Ludwigshafen Ag","0621-505 0",http://www.twl.de/,mail3.twl.de,217.151.157.2,"2019-06-27 14:43:18","1536 * 960","5.0 (Windows)",Firefox,Desktop,8.4258,49.4788,Germany,"Ludwigshafen Am Rhein",Rheinland-Pfalz,,ee-ip.org/articles/detailed/7a63d03adb027ab72323daa86bdbd98d/electric-vehicles-heat-pumps-electric-motors-play-a-crucial-role-in-the-energy-transition,,2llox.r.a.d.sendibm1.com,0,0,0,0,www.ee-ip.org/articles/detailed/7a63d03adb027ab72323daa86bdbd98d/electric-vehicles-heat-pumps-electric-motors-play-a-crucial-role-in-the-energy-transition
"Technical Works Ludwigshafen Ag","0621-505 0",http://www.twl.de/,mail3.twl.de,217.151.157.2,"2019-06-27 14:43:18","1536 * 960","5.0 (Windows)",Firefox,Desktop,8.4258,49.4788,Germany,"Ludwigshafen Am Rhein",Rheinland-Pfalz,,ee-ip.org/articles/detailed/7a63d03adb027ab72323daa86bdbd98d/electric-vehicles-heat-pumps-electric-motors-play-a-crucial-role-in-the-energy-transition,,2llox.r.a.d.sendibm1.com,0,0,0,0,www.ee-ip.org/articles/detailed/7a63d03adb027ab72323daa86bdbd98d/electric-vehicles-heat-pumps-electric-motors-play-a-crucial-role-in-the-energy-transition
"Technical Works Ludwigshafen Ag","0621-505 0",http://www.twl.de/,mail3.twl.de,217.151.157.2,"2019-06-27 14:43:18","1536 * 960","5.0 (Windows)",Firefox,Desktop,8.4258,49.4788,Germany,"Ludwigshafen Am Rhein",Rheinland-Pfalz,,ee-ip.org/articles/detailed/7a63d03adb027ab72323daa86bdbd98d/electric-vehicles-heat-pumps-electric-motors-play-a-crucial-role-in-the-energy-transition,,2llox.r.a.d.sendibm1.com,0,0,0,0,www.ee-ip.org/articles/detailed/7a63d03adb027ab72323daa86bdbd98d/electric-vehicles-heat-pumps-electric-motors-play-a-crucial-role-in-the-energy-transition
"Nb Power","1 800 663-6272",http://www.nbpower.com,155.3.252.250,155.3.252.250,"2019-06-27 14:14:43","1366 * 768","5.0 (Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR",Firefox,Desktop,-66.64211,45.95664,Canada,Fredericton,"New Brunswick",,www2.ee-ip.org/contentmailing,,2llox.r.a.d.sendibm1.com,0,0,0,77,"www.www2.ee-ip.org/contentmailing --> www.www2.ee-ip.org/contentmailing"
"H4y Technologies Llc","866-435-5642 ",https://h4y.us/,67.21.32.80,67.21.32.80,"2019-06-27 14:10:27","1366 * 768","5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (","Chrome/73.0.3683.75 ADG/11.0.2319 Safari/537.36",Desktop,-80.5098,27.96705,"United States","Melbourne Beach",Florida,,www2.ee-ip.org/content/CompanyPage/show/european-copper-institute/file/320_10_Facts_about_Building_Automation,,2llox.r.a.d.sendibm1.com,0,0,0,0,www.www2.ee-ip.org/content/CompanyPage/show/european-copper-institute/file/320_10_Facts_about_Building_Automation
"European Investment Bank","""+352 43 791""",http://www.eib.org/,193.168.41.60,193.168.41.60,"2019-06-27 13:43:49","1920 * 1080","5.0 (Windows NT 10.0; WOW64; Trident/7.0; Touch; ",Firefox,Desktop,6.10624,49.61624,Luxembourg,Luxembourg,Luxembourg,,www2.ee-ip.org/content/CompanyPage/show/european-copper-institute/file/320_10_Facts_about_Building_Automation,,2llox.r.a.d.sendibm1.com,0,0,0,202,"www.www2.ee-ip.org/content/CompanyPage/show/european-copper-institute/file/320_10_Facts_about_Building_Automation --> www.ee-ip.org/articles/detailed/628f0f1eee2e8315aa40601b5c379f3c/what-the-energy-efficiency-community-can-learn-from-the-club-of-rome"
"Moscow Ring Railway","""+7 495 788-10-92""",http://mkzd.ru/,46.38.44.84.tel.ru,46.38.44.84,"2019-06-27 13:37:16","1280 * 720","5.0 (Windows)",Firefox,Desktop,37.6366,55.76441,"Russian Federation",Moskva,Moskva,,ee-ip.org/articles/detailed/7a63d03adb027ab72323daa86bdbd98d/electric-vehicles-heat-pumps-electric-motors-play-a-crucial-role-in-the-energy-transition,,2llox.r.a.d.sendibm1.com,0,0,0,0,www.ee-ip.org/articles/detailed/7a63d03adb027ab72323daa86bdbd98d/electric-vehicles-heat-pumps-electric-motors-play-a-crucial-role-in-the-energy-transition
"Universitat Jaume I",,,150.128.190.230,150.128.190.230,"2019-06-27 13:36:31","1440 * 900","5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .",Firefox,Desktop,-0.03849,39.98764,Spain,"Castellon De La Plana",Castellon,,ee-ip.org/articles/detailed/628f0f1eee2e8315aa40601b5c379f3c/what-the-energy-efficiency-community-can-learn-from-the-club-of-rome,,2llox.r.a.d.sendibm1.com,0,0,0,206,"www.ee-ip.org/articles/detailed/628f0f1eee2e8315aa40601b5c379f3c/what-the-energy-efficiency-community-can-learn-from-the-club-of-rome --> www.ee-ip.org/articles"
"Sc Carion Romania Sa","0264 407 501",http://www.carion.ro,108dial250.xnet.ro,213.233.108.250,"2019-06-27 13:34:37","412 * 846","5.0 (Linux; Android 9; SAMSUNG SM-G955F Build/PPR","SamsungBrowser/9.2 Chrome/67.0.3396.87 Mobile Safari/537.36",Mobile,26.09935,44.43655,Romania,Bucuresti,Bucuresti,,ee-ip.org/articles/detailed/628f0f1eee2e8315aa40601b5c379f3c/what-the-energy-efficiency-community-can-learn-from-the-club-of-rome,,2llox.r.a.d.sendibm1.com,0,0,0,0,www.ee-ip.org/articles/detailed/628f0f1eee2e8315aa40601b5c379f3c/what-the-energy-efficiency-community-can-learn-from-the-club-of-rome
"The Swiss Post Ag","""+41 848 888 888""",https://www.post.ch,217.193.194.6,217.193.194.6,"2019-06-26 19:12:32","1829 * 1143","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299",Desktop,7.45109,46.99832,Switzerland,Zollikofen,Bern,,www2.ee-ip.org/content/CompanyPage/show/batinew-sa,,www.google.com,0,1,0,124,"www.www2.ee-ip.org/content/CompanyPage/show/batinew-sa --> www.ee-ip.org --> www.www2.ee-ip.org/content/CompanyPage/show/batinew-sa"
"Cross Tab Marketing Services Pvt Ltd","""+91 22 4068 2822""",http://www.cross-tab.com,static-202.181.143.114-tataidc.co.in,114.143.181.202,"2019-06-26 16:28:41","1280 * 1024","5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, l","HeadlessChrome/75.0.3770.100 Safari/537.36",Desktop,72.8777,19.076,India,Mumbai,Maharashtra,,ee-ip.org/articles/detailed/34260b0b3988ea8db952bd0136a17120/glass-industry-16-emerging-technologies-for-energy-efficiency-and-ghg-emissions-reduction,,,0,0,0,0,www.ee-ip.org/articles/detailed/34260b0b3988ea8db952bd0136a17120/glass-industry-16-emerging-technologies-for-energy-efficiency-and-ghg-emissions-reduction
"Renewable Energies Hamburg","""+49 (0) 40 69 46 73 - 10""",https://www.erneuerbare-energien-hamburg.de,mail.eehh.de,212.12.56.190,"2019-06-26 11:22:06","1920 * 1200","5.0 (Windows)",Firefox,Desktop,10.0194,53.5481,Germany,Hamburg,Hamburg,,ee-ip.org,,www.google.com,0,1,0,0,www.ee-ip.org
"University Of Applied Sciences Hamburg","""+49.40.428 75-0 """,https://www.haw-hamburg.de,141.22.122.163,141.22.122.163,"2019-06-26 11:22:04","1920 * 1200","5.0 (Windows)",Firefox,Desktop,10.0107,53.5583,Germany,Hamburg,Hamburg,,ee-ip.org,,www.google.com,0,1,0,0,www.ee-ip.org
"Cross Tab Marketing Services Pvt Ltd","""+91 22 4068 2822""",http://www.cross-tab.com,static-202.181.143.114-tataidc.co.in,114.143.181.202,"2019-06-26 10:47:26","1366 * 768","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","HeadlessChrome/75.0.3770.100 Safari/537.36",Desktop,72.8777,19.076,India,Mumbai,Maharashtra,,ee-ip.org/articles/detailed/34260b0b3988ea8db952bd0136a17120/glass-industry-16-emerging-technologies-for-energy-efficiency-and-ghg-emissions-reduction,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/34260b0b3988ea8db952bd0136a17120/glass-industry-16-emerging-technologies-for-energy-efficiency-and-ghg-emissions-reduction
"Kfw, Frankfurt","""+49 69 74310""",https://www.kfw.de/kfw.de.html,193.30.140.137,193.30.140.137,"2019-06-25 17:05:58","1920 * 1080","5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .",Firefox,Desktop,8.6577,50.1171,Germany,"Frankfurt Am Main",Darmstadt,,ee-ip.org,,www.bing.com,0,1,1,54,"www.ee-ip.org --> www.ee-ip.org/about --> www.ee-ip.org/about --> www.ee-ip.org/about --> www.ee-ip.org/about --> www.ee-ip.org/about --> www.ee-ip.org/partners"
"Universitat Politecnica De Valencia","""+34 96 387 70 00""",https://www.upv.es,edu241-94.wi-fi.upv.es,158.42.241.94,"2019-06-25 12:37:50","1920 * 1080","5.0 (Windows)",Firefox,Desktop,-0.38072,39.47418,Spain,Valencia,Valencia,,ee-ip.org,,www.google.com,0,1,0,0,www.ee-ip.org
"Universidade Do Porto",,up.pt,193.136.25.66,193.136.25.66,"2019-06-25 12:28:01","1920 * 1080","5.0 (Windows)",Firefox,Desktop,-8.61,41.15583,Portugal,Porto,Porto,,ee-ip.org/articles/detailed/628f0f1eee2e8315aa40601b5c379f3c/what-the-energy-efficiency-community-can-learn-from-the-club-of-rome,,www.ee-ip.org,0,0,0,1390,"www.ee-ip.org/articles/detailed/628f0f1eee2e8315aa40601b5c379f3c/what-the-energy-efficiency-community-can-learn-from-the-club-of-rome --> www.ee-ip.org/articles --> www.ee-ip.org/nc/business-practices --> www.ee-ip.org/articles/detailed/118b6fd8f841b469f817b35dbc32c344/more-than-ronaldo-how-5-innovative-portuguese-companies-drive-energy-efficiency --> www.www2.ee-ip.org/content/CompanyPage/show/solvera-lynx/file/401_Energy_Management_System_in_cement_industry --> www.ee-ip.org/about"
Altius,"""+32 2 426 14 14""",https://www.altius.com/,out.altius.com,213.181.50.55,"2019-06-25 09:36:21","1920 * 1080","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","HeadlessChrome/75.0.3770.100 Safari/537.36",Desktop,4.75789,50.43502,Belgium,Floreffe,Namur,,ee-ip.org/services,,incubators.brussels,0,0,0,4,"www.ee-ip.org/services --> www.ee-ip.org/about"
"Gestore Dei Servizi Energetici Gse S.P.A.","""+39 06.9292.8540""",https://www.gse.it,89-97-69-100.ip16.fastwebnet.it,89.97.69.100,"2019-06-25 09:05:05","1680 * 1050","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","HeadlessChrome/75.0.3770.100 Safari/537.36",Desktop,12.3063,41.7755,Italy,Roma,Roma,,ee-ip.org/articles/detailed/fa42c6cf40438e1f6c04feda8bbf3984/green-aviation,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/fa42c6cf40438e1f6c04feda8bbf3984/green-aviation
"Alliant Techsystems Operations Llc","703 254 2454",http://www.atk.com/,tx22fwn-ext.orbitalatk.com,199.36.17.2,"2019-06-24 22:38:51","1920 * 1080","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/70.0.3538.102 Safari/537.36",Desktop,-93.41123,44.91346,"United States",Hopkins,Minnesota,,ee-ip.org/articles/detailed/fa42c6cf40438e1f6c04feda8bbf3984/green-aviation,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/fa42c6cf40438e1f6c04feda8bbf3984/green-aviation
"Essensys Ltd","020 3102 5252",https://essensys.tech/,sharedmail5.essensys.co.uk,151.237.232.133,"2019-06-24 18:54:44","1366 * 768","5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebK","Mobile/16C50 Version/12.1.1 Safari/605.1.15 (AirWatch Browser v7.3.1",Mac,0,51.51222,"United Kingdom",London,"Greater London","Aldgate Tower 7th Floor, 2 Leman Street, London, England, E1 8FA",ee-ip.org,,,0,0,0,0,www.ee-ip.org
"Province Of British Columbia",250-387-6121,http://www2.gov.bc.ca/,142.22.106.10,142.22.106.10,"2019-06-24 18:32:37","1920 * 1080","5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (","Chrome/74.0.3729.169 Safari/537.36",Desktop,-123.36897,48.45322,Canada,Victoria,"British Columbia",,www2.ee-ip.org/content/CompanyPage/show/yourenergy/file/305_Case_Study_of_Kermanshah_Petrochemical_Industries_Co_,,www.google.com,0,1,0,0,www.www2.ee-ip.org/content/CompanyPage/show/yourenergy/file/305_Case_Study_of_Kermanshah_Petrochemical_Industries_Co_
"Cewep E.V.","""+32 (0)2 770 63 11""",http://www.cewep.eu/,webmail.cewep.eu,91.183.8.10,"2019-06-24 18:07:26","1920 * 1080","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","HeadlessChrome/75.0.3770.100 Safari/537.36",Desktop,5.18666,50.81546,Belgium,Sint-Truiden,Limburg,,ee-ip.org,,,0,0,0,299,"www.ee-ip.org --> www.ee-ip.org --> www.ee-ip.org/events --> www.ee-ip.org/articles --> www.ee-ip.org/about --> www.ee-ip.org"
"Kunde & Co","""+45 3544 1200""",http://www.kunde.dk,195.184.115.220,195.184.115.220,"2019-06-24 17:15:19","1920 * 1080","5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebK","Mobile/16C50 Version/12.1.1 Safari/605.1.15 (AirWatch Browser v7.3.1",Mac,12.58783,55.68051,Denmark,Kobenhavn,Hovedstaden,,ee-ip.org/magazine,,www.google.com,0,1,0,0,www.ee-ip.org/magazine
"European Investment Bank","""+352 43 791""",http://www.eib.org/,193.168.41.60,193.168.41.60,"2019-06-24 17:13:35","1920 * 1080","5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0",Firefox,Desktop,6.10624,49.61624,Luxembourg,Luxembourg,Luxembourg,,ee-ip.org/articles/detailed/999325585c33f81f2b421390498a8124/energy-audit-in-smes-could-unlock-great-energy-efficiency-potential-in-europe-a-focus-on-the-italia,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/999325585c33f81f2b421390498a8124/energy-audit-in-smes-could-unlock-great-energy-efficiency-potential-in-europe-a-focus-on-the-italia
"Jarden Home Brands",1-800-240-3340,http://www.jardenhomebrands.com/,12.175.233.51,12.175.233.51,"2019-06-24 15:42:37","1920 * 1080","5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .",Firefox,Desktop,-85.991942,39.963851,"United States",Fishers,"Hamilton County",,ee-ip.org/articles/detailed/c4a9bce1728be9d76641b9b9f01530fa/farewell-to-traditional-compressor-based-refrigeration,,www.google.com,0,1,1,0,www.ee-ip.org/articles/detailed/c4a9bce1728be9d76641b9b9f01530fa/farewell-to-traditional-compressor-based-refrigeration
"Dtu Danish Technical University",,dtu.dk,dtu-czc6268ck5.win.dtu.dk,130.226.22.80,"2019-06-24 15:09:47","1920 * 1200","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","HeadlessChrome/75.0.3770.100 Safari/537.36",Desktop,12.4949,55.7635,Denmark,"Kongens Lyngby",Hovedstaden,,ee-ip.org/articles/detailed/4f4b42dca867849009fa2064b0b91c78/utilities-large-missed-opportunity-demand-response-in-manufacturing,,www.google.dk,0,1,0,0,www.ee-ip.org/articles/detailed/4f4b42dca867849009fa2064b0b91c78/utilities-large-missed-opportunity-demand-response-in-manufacturing
"Bilfinger Vam Anlagentechnik Gmbh","""+43 7242 4060""",http://www.vam.bilfinger.com/,80.243.175.180,80.243.175.180,"2019-06-24 12:24:57","1920 * 1080","5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .",Firefox,Desktop,14.02462,48.15665,Austria,Wels,Oberoesterreich,,ee-ip.org/articles/detailed/bd3568515e538ad350faf063915c6141/heatpumps-vision-vs-reality,,,0,0,0,0,www.ee-ip.org/articles/detailed/bd3568515e538ad350faf063915c6141/heatpumps-vision-vs-reality
"Electricity Generating Authority Of Thailand (Egat)","""+66 2 1416""",http://www.egat.co.th/,182.255.9.66,182.255.9.66,"2019-06-24 10:41:55","1920 * 1200","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/74.0.3729.169 Safari/537.36",Desktop,100.45,13.81,Thailand,"Bang Kruai",Nonthaburi,,ee-ip.org/articles/detailed/7a63d03adb027ab72323daa86bdbd98d/electric-vehicles-heat-pumps-electric-motors-play-a-crucial-role-in-the-energy-transition,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/7a63d03adb027ab72323daa86bdbd98d/electric-vehicles-heat-pumps-electric-motors-play-a-crucial-role-in-the-energy-transition
"Justsen Energiteknik A/S","""+45 8626 0500""",https://justsen.dk/,mail.justsen.dk,80.196.52.22,"2019-06-24 09:40:51","2327 * 1309","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",Desktop,8.7995,55.4728,Denmark,Gording,Syddanmark,,ee-ip.org/articles/detailed/597c40b4f191d141b0905cff80768f39/is-an-energy-revolution-underway-in-chile,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/597c40b4f191d141b0905cff80768f39/is-an-energy-revolution-underway-in-chile
"Metro Cash And Carry India",1860-266-2010,https://www.metro.co.in,171.49.250.51,171.49.250.51,"2019-06-24 06:40:33","1366 * 768","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","HeadlessChrome/75.0.3770.100 Safari/537.36",Desktop,78.4867,17.385,India,Hyderabad,Telangana,,www2.ee-ip.org/content/CompanyPage/show/pepite-sa/file/155_Case_study_cement_industry:_increased_fuel_efficiency,,www.google.co.in,0,1,0,0,www.www2.ee-ip.org/content/CompanyPage/show/pepite-sa/file/155_Case_study_cement_industry:_increased_fuel_efficiency
"Chicago Vps",,,192-210-186-147-host.colocrossing.com,192.210.186.147,"2019-06-23 12:35:56","1600 * 800","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/65.0.3391.146 Safari/537.36 OPR/55.0.3452.46",Desktop,-87.99496,42.01187,"United States","Elk Grove Village",Illinois,,ee-ip.org/events,,,0,0,0,0,www.ee-ip.org/events
"King County Gov","206 296 0100",http://www.kingcounty.gov,hubsab1.kingcounty.gov,198.49.222.20,"2019-06-22 00:42:18","1366 * 768","5.0 (Windows)",Firefox,Desktop,-122.17309,47.62007,"United States",Bellevue,Washington,,ee-ip.org/articles/detailed/e3856df40e2342fa6e02d4d5d9e11afe/utilize-all-the-available-energy-heat-recovery,,www.google.com,0,1,0,18,"www.ee-ip.org/articles/detailed/e3856df40e2342fa6e02d4d5d9e11afe/utilize-all-the-available-energy-heat-recovery --> www.ee-ip.org/partners --> www.ee-ip.org"
"Terna Group","""+39 06 8313 8111 """,http://www.terna.it/,193.108.204.23,193.108.204.23,"2019-06-21 16:45:02","1920 * 1080","5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (","HeadlessChrome/75.0.3770.100 Safari/537.36",Desktop,8.05024,45.00109,Italy,Viale,Asti,,ee-ip.org/articles/detailed/1f94823dd90fe3a2b15e3b8f992c2d96/local-energy-aggregation-similarities-between-the-italian-hera-group-and-the-community-choice-energ,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/1f94823dd90fe3a2b15e3b8f992c2d96/local-energy-aggregation-similarities-between-the-italian-hera-group-and-the-community-choice-energ
"Universidade Do Porto",,up.pt,193.136.25.66,193.136.25.66,"2019-06-21 15:05:41","1920 * 1080","5.0 (Windows)",Firefox,Desktop,-8.61,41.15583,Portugal,Porto,Porto,,ee-ip.org/about,,www.google.com,0,1,0,20,"www.ee-ip.org/about --> www.ee-ip.org --> www.ee-ip.org/articles/detailed/628f0f1eee2e8315aa40601b5c379f3c/what-the-energy-efficiency-community-can-learn-from-the-club-of-rome"
"Essensys Ltd","020 3102 5252",https://essensys.tech/,sharedmail5.essensys.co.uk,151.237.232.133,"2019-06-21 14:13:36","1366 * 768","5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebK","Mobile/16C50 Version/12.1.1 Safari/605.1.15 (AirWatch Browser v7.3.1",Mac,0,51.51222,"United Kingdom",London,"Greater London","Aldgate Tower 7th Floor, 2 Leman Street, London, England, E1 8FA",ee-ip.org,,,0,0,0,1998,"www.ee-ip.org --> www.ee-ip.org"
"Universite De Geneve",,,129.194.172.241,129.194.172.241,"2019-06-21 14:08:52","1920 * 1080","5.0 (Windows)",Firefox,Desktop,6.13993,46.20382,Switzerland,Geneve,Geneve,,ee-ip.org/articles/detailed/7cc969ab93f80c76a54ecc339c544ae9/turkey-industrial-energy-efficiency-strategy,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/7cc969ab93f80c76a54ecc339c544ae9/turkey-industrial-energy-efficiency-strategy
"Germany Trade And Invest Gmbh","""+49 30 2000990""",http://www.gtai.de,178.15.35.100,178.15.35.100,"2019-06-21 12:44:13","1920 * 1080","5.0 (Windows)",Firefox,Desktop,13.388,52.5155,Germany,Berlin-Mitte,Berlin,,ee-ip.org,,www.ecosia.org,0,0,0,13,"www.ee-ip.org --> www.ee-ip.org/articles/detailed/628f0f1eee2e8315aa40601b5c379f3c/what-the-energy-efficiency-community-can-learn-from-the-club-of-rome"
"Ifmr Rural Channels And S","""+91 44 6668 7000""",http://ruralchannels.ifmr.co.in/,nsg-static-34.130.75.182-airtel.com,182.75.130.34,"2019-06-21 09:06:26","1366 * 768","5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, l","Chrome/68.0.3440.106 Safari/537.36 PTST/180813.150843",Desktop,84.78031,19.11401,India,Nuralrevu,Odisha,,ee-ip.org/articles/detailed/feb76d3e75da0b5aa4f06920ecdfbb1b/iot-equipped-led-lighting-systems-enhance-energy-efficiency,,www.google.com,0,1,0,5314,"www.ee-ip.org/articles/detailed/feb76d3e75da0b5aa4f06920ecdfbb1b/iot-equipped-led-lighting-systems-enhance-energy-efficiency --> www.ee-ip.org/articles/detailed/feb76d3e75da0b5aa4f06920ecdfbb1b/iot-equipped-led-lighting-systems-enhance-energy-efficiency"
